pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,collected_at,최근접역명,최근접역호선,최근접역거리(m),역세권여부(500m이내),요금점수,면수점수,역세권점수,난이도점수,난이도등급,평일혼잡_00시,평일혼잡_01시,평일혼잡_02시,평일혼잡_03시,평일혼잡_04시,평일혼잡_05시,평일혼잡_06시,평일혼잡_07시,평일혼잡_08시,평일혼잡_09시,평일혼잡_10시,평일혼잡_11시,평일혼잡_12시,평일혼잡_13시,평일혼잡_14시,평일혼잡_15시,평일혼잡_16시,평일혼잡_17시,평일혼잡_18시,평일혼잡_19시,평일혼잡_20시,평일혼잡_21시,평일혼잡_22시,평일혼잡_23시,주말혼잡_00시,주말혼잡_01시,주말혼잡_02시,주말혼잡_03시,주말혼잡_04시,주말혼잡_05시,주말혼잡_06시,주말혼잡_07시,주말혼잡_08시,주말혼잡_09시,주말혼잡_10시,주말혼잡_11시,주말혼잡_12시,주말혼잡_13시,주말혼잡_14시,주말혼잡_15시,주말혼잡_16시,주말혼잡_17시,주말혼잡_18시,주말혼잡_19시,주말혼잡_20시,주말혼잡_21시,주말혼잡_22시,주말혼잡_23시
도봉2동  6공영주차장(구),도봉구 도봉동 59-1,1580171,NW,노외 주차장,2,거주자 우선 주차장,02-2091-4215,0000,0000,0000,0000,0000,0000,13,유료,,,,,,,37.683692434582,127.046319070492,카카오,2026-06-29 19:22:04,도봉,경원선,464,Y,0,30,30,60,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
방배역 노상 공영주차장(구),서초구 방배동 91-16,1580208,NS,노상 주차장,1,시간제 주차장,,0900,2100,0900,2100,0900,2100,1,유료,500.0,10.0,500.0,10.0,,,,,,2026-06-29 19:22:04,,,,,10,30,0,40,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
밤고개로21길 공영주차장(구),강남구 율현동 77-5,1581248,NW,노외 주차장,1,시간제 주차장,02-3423-6403,0000,2400,0000,2400,0000,2400,109,유료,100.0,5.0,100.0,5.0,,70000.0,37.4733791999479,127.114560273422,카카오,2026-06-29 19:22:05,복정,8호선,1105,N,2,15,0,17,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
이태원1동공영(구),용산구 이태원동 22-36,1582514,NS,노상 주차장,1,시간제 주차장,02-749-5314,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,,,,,37.5308796327148,126.995721300996,카카오,2026-06-29 19:22:05,이태원,6호선,420,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
수송초등학교 공영주차장(구),강북구 번동 456-0,1582630,NW,노외 주차장,1,시간제 주차장,02-944-3025,0000,2400,0000,2400,0000,2400,185,유료,200.0,5.0,200.0,5.0,10000.0,100000.0,37.6370945445033,127.032998908193,카카오,2026-06-29 19:22:05,수유(강북구청),4호선,649,N,4,13,21,38,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
청계8(북) 공영주차장(시),동대문구 신설동 109-2,1583447,NS,노상 주차장,1,시간제 주차장,02-2274-2009,0900,1900,0900,1500,0900,1900,1,유료,450.0,5.0,450.0,5.0,,150000.0,37.5711789,127.02633357,서울API,2026-06-29 19:22:05,신설동,2호선,416,Y,9,30,30,69,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
여울 공영주차장(구),양천구 신월동 151-5,1583603,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2644-1390,0000,2400,0000,2400,0000,2400,76,유료,50.0,5.0,50.0,5.0,,50000.0,37.5350374503193,126.824143915043,카카오,2026-06-29 19:22:06,화곡,5호선,1609,N,1,20,0,21,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
반포복개천 노상공영주차장(구),서초구 반포동 120-1,1583685,NS,노상 주차장,1,시간제 주차장,,0900,2100,0900,2100,0900,2100,1,유료,400.0,5.0,800.0,10.0,,,37.5036325394233,127.010480862212,카카오,2026-06-29 19:22:06,사평,9호선,426,Y,8,30,30,68,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
벽산 노상공영(구),강북구 수유동 36-1,1583714,NS,노상 주차장,3,시간제 + 거주자 주차장,,0900,1900,0900,1500,0900,1900,1,유료,200.0,5.0,200.0,5.0,10000.0,100000.0,37.6409049826318,127.01972251724,카카오,2026-06-29 19:22:07,가오리,우이신설선,268,Y,4,30,30,64,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
보라매상업 공영주차장(시),동작구 신대방동 431-3,1583862,NW,노외 주차장,1,시간제 주차장,,0900,2100,0900,2100,0900,2100,61,유료,220.0,5.0,220.0,5.0,,162000.0,37.49039184,126.92340595,서울API,2026-06-29 19:22:07,보라매병원,신림선,286,Y,4,23,30,57,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
마포중앙도서관 공영주차장(구),마포구 성산동 275-3,1583920,NW,노외 주차장,1,시간제 주차장,02-300-5046,0000,2400,0000,2400,0000,2400,193,유료,200.0,5.0,200.0,5.0,,100000.0,37.5637891481697,126.908448966828,카카오,2026-06-29 19:22:07,마포구청,6호선,451,Y,4,13,30,47,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신정4동 로데오길(구),양천구 신정동 890-0,1583936,NS,노상 주차장,1,시간제 주차장,02-2695-8597,0900,1900,0900,1300,0900,1900,1,유료,150.0,5.0,300.0,10.0,9000.0,100000.0,,,,2026-06-29 19:22:08,,,,,3,30,0,33,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
석촌역(제1호)(구),송파구 송파동 68-0,1584060,NS,노상 주차장,1,시간제 주차장,,0900,2100,0900,2100,0900,2100,1,유료,500.0,5.0,,,,,37.5057877324796,127.107836207742,카카오,2026-06-29 19:22:08,석촌,8호선,92,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
구청사주변(구),노원구 상계동 739-2,1584204,NS,노상 주차장,1,시간제 주차장,,0900,2000,0900,2000,0900,2000,1,유료,250.0,5.0,250.0,5.0,16500.0,150000.0,37.6540272061498,127.056085720755,카카오,2026-06-29 19:22:08,노원,7호선,396,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
평창동 460-3(구),종로구 평창동 460-3,1584680,NS,노상 주차장,1,시간제 주차장,02-2236-0052,1000,2200,1000,2200,1000,2200,1,유료,150.0,5.0,150.0,5.0,,,37.6106386391489,126.974890370595,카카오,2026-06-29 19:22:09,북한산보국문,우이신설선,2943,N,3,30,0,33,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
평창동(구),종로구 평창동 114-3,1584686,NS,노상 주차장,1,시간제 주차장,02-2236-0052,1000,2000,1000,2000,1000,2000,1,유료,150.0,5.0,150.0,5.0,,,37.6114801665033,126.977593108163,카카오,2026-06-29 19:22:09,북한산보국문,우이신설선,2701,N,3,30,0,33,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
노량진 청사 공영주차장(구),동작구 노량진동 47-2,1584694,NW,노외 주차장,1,시간제 주차장,02-820-1440,0000,2400,0000,2400,0000,2400,86,유료,250.0,5.0,250.0,5.0,,150000.0,37.5122679320541,126.939428790239,카카오,2026-06-29 19:22:10,노량진,9호선,198,Y,5,18,30,53,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
곰달래로5길 노상(구),양천구 신월동 126-36,1584698,NS,노상 주차장,1,시간제 주차장,02-2698-1386,0900,1900,0900,1300,0900,1900,1,유료,150.0,5.0,300.0,10.0,9000.0,70000.0,37.5299394408955,126.834320808984,카카오,2026-06-29 19:22:10,까치산,5호선,1109,N,3,30,0,33,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신월1동저지복개1구역(구),양천구 신월동 228-1,1584702,NS,노상 주차장,1,시간제 주차장,02-2698-1386,0900,1900,0900,1300,0900,1900,1,유료,150.0,5.0,300.0,10.0,9000.0,70000.0,37.5298028499638,126.838089281267,카카오,2026-06-29 19:22:11,까치산,5호선,789,N,3,30,13,46,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
구의2동 주택가 공영주차장(구),광진구 구의동 30-10,1584793,NW,노외 주차장,1,시간제 주차장,02-2049-4596,0000,2400,0000,2400,0000,2400,90,유료,75.0,5.0,,,,,,,,2026-06-29 19:22:11,,,,,2,17,0,19,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
대왕초 공영주차장(구),강남구 세곡동 517-0,1585128,NW,노외 주차장,1,시간제 주차장,02-3423-6403,0000,2400,0000,2400,0000,2400,101,유료,100.0,5.0,100.0,5.0,,70000.0,37.4644287655055,127.105537988065,카카오,2026-06-29 19:22:12,복정,8호선,2010,N,2,15,0,17,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
영동6교밑 공영주차장(시),강남구 대치동 512-1,1585237,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1700,0900,1700,1,유료,370.0,5.0,370.0,5.0,,180000.0,37.49429312,127.07117626,서울API,2026-06-29 19:22:12,학여울,3호선,268,Y,7,30,30,67,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
테헤란로69길 노상공영 주차장(구),강남구 삼성동 172-99,1586233,NS,노상 주차장,1,시간제 주차장,02-2176-0907,0900,1900,0900,1900,0900,1900,1,유료,400.0,5.0,400.0,5.0,,150000.0,37.5063671997769,127.052594304731,카카오,2026-06-29 19:22:12,선릉,분당선,374,Y,8,30,30,68,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
배오개길 공영주차장(시),중구 예관동 22-1,1586294,NS,노상 주차장,1,시간제 주차장,02-2274-2009,0900,1900,0900,1500,0900,1900,1,유료,680.0,5.0,680.0,5.0,,,37.56513659,126.99833823,서울API,2026-06-29 19:22:12,을지로4가,2호선,169,Y,15,30,30,75,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
15-가600구간(구),강동구 명일동 583-0,1587380,NS,노상 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,1,유료,500.0,10.0,,,,,,,,2026-06-29 19:22:12,,,,,10,30,0,40,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
공항2임시(구),강서구 공항동 703-0,1588311,NW,노외 주차장,1,시간제 주차장,,0000,0000,0000,0000,0000,0000,75,무료,,,,,7000.0,,37.5571722844546,126.816401160236,카카오,2026-06-29 19:22:13,송정,5호선,593,N,0,20,24,44,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
양평2동청사 공영(구),영등포구 양평동4가 72-1,1588333,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,93,유료,250.0,5.0,250.0,5.0,,120000.0,,,,2026-06-29 19:22:13,,,,,5,16,0,21,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신월4동 공영주차장(시),양천구 신월동 411-1,1588341,NW,노외 주차장,1,시간제 주차장,02-2290-6311,0000,2400,0000,2400,0000,2400,46,유료,120.0,5.0,120.0,5.0,,80000.0,37.525643,126.837692,서울API,2026-06-29 19:22:13,까치산,5호선,1045,N,2,27,0,29,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
법마을공영주차장(구),양천구 신정동 1018-3,1588346,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,18,유료,50.0,5.0,50.0,5.0,,50000.0,37.5216379609995,126.860534301663,카카오,2026-06-29 19:22:14,신정(은행정),5호선,535,N,1,30,28,59,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
서서울주차장(구),양천구 신월동 267-8,1588347,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,70,유료,50.0,5.0,50.0,5.0,9000.0,50000.0,37.5281163581827,126.831899405793,카카오,2026-06-29 19:22:14,까치산,5호선,1365,N,1,21,0,22,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
벚꽃길주차장(구),양천구 신정동 884-8,1588350,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,33,유료,50.0,5.0,50.0,5.0,,50000.0,37.5275623681371,126.859968138183,카카오,2026-06-29 19:22:15,신정(은행정),5호선,439,Y,1,29,30,60,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
마을마당주차장(구),양천구 신월동 129-6,1588356,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,114,유료,50.0,5.0,50.0,5.0,,50000.0,37.5306199502357,126.83322098227,카카오,2026-06-29 19:22:15,까치산,5호선,1194,N,1,15,0,16,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신정7동 한사랑교회 주차장(구),양천구 신정동 324-11,1588358,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0900,1900,0900,1900,0900,1900,125,유료,150.0,5.0,150.0,5.0,9000.0,,37.5148316129411,126.86015842912,카카오,2026-06-29 19:22:16,양천구청,2호선,568,N,3,14,26,43,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
당곡주차장(구),양천구 신월동 482-11,1588359,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,45,유료,50.0,5.0,50.0,5.0,,50000.0,37.5243700925689,126.845081819627,카카오,2026-06-29 19:22:16,까치산,5호선,835,N,1,27,10,38,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신우주차장(구),양천구 신월동 166-23,1588362,NW,노외 주차장,1,시간제 주차장,02-2644-1391,0000,2400,0000,2400,0000,2400,107,유료,50.0,5.0,50.0,5.0,,50000.0,37.5344399804899,126.828544032088,카카오,2026-06-29 19:22:16,화곡,5호선,1312,N,1,15,0,16,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신곡주차장(구),양천구 신월동 549-18,1588363,NW,노외 주차장,1,시간제 주차장,02-2644-1394,0000,2400,0000,2400,0000,2400,18,유료,100.0,5.0,100.0,5.0,,50000.0,37.5170519630421,126.841005910418,카카오,2026-06-29 19:22:17,신정네거리,2호선,1103,N,2,30,0,32,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
곰달래주차장(구),양천구 신월동 226-9,1588364,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,106,유료,50.0,5.0,50.0,5.0,,50000.0,37.529535765941,126.836044846967,카카오,2026-06-29 19:22:17,까치산,5호선,970,N,1,15,2,18,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
다락골주차장(구),양천구 신정동 1158-1,1588367,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2644-1386,0000,2400,0000,2400,0000,2400,101,유료,50.0,5.0,50.0,5.0,,50000.0,37.5161376843009,126.849651445862,카카오,2026-06-29 19:22:18,신정네거리,2호선,524,N,1,15,29,45,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
문화회관 지하 주차장(구),양천구 신정동 322-0,1588368,NW,노외 주차장,1,시간제 주차장,,0900,1900,0900,1900,0900,1900,93,유료,150.0,5.0,,,,70000.0,37.5165522891755,126.863262926377,카카오,2026-06-29 19:22:18,양천구청,2호선,514,N,3,16,29,48,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신정교주차장(구),양천구 신정동 871-3,1588371,NW,노외 주차장,1,시간제 주차장,,0000,0000,0000,0000,0000,0000,294,무료,,,,,,,37.5177723697679,126.878105865167,카카오,2026-06-29 19:22:19,도림천,2호선,565,N,0,10,26,36,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
거주자노외주차장(구),성동구 송정동 72-242,1588885,NW,노외 주차장,2,거주자 우선 주차장,,0000,0000,0000,0000,0000,0000,67,유료,,,,,,,37.5532530527139,127.068437427658,카카오,2026-06-29 19:22:19,어린이대공원(세종대),7호선,800,N,0,22,12,34,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
용답 어울림 공영주차장(구),성동구 용답동 53-5,1588888,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,16,유료,250.0,5.0,,,,,37.5637030265419,127.051323893952,카카오,2026-06-29 19:22:19,용답,2호선,204,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
