pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at,최근접역명,최근접역호선,최근접역거리(m),역세권여부(500m이내),요금점수,면수점수,역세권점수,난이도점수,난이도등급,평일혼잡_00시,평일혼잡_01시,평일혼잡_02시,평일혼잡_03시,평일혼잡_04시,평일혼잡_05시,평일혼잡_06시,평일혼잡_07시,평일혼잡_08시,평일혼잡_09시,평일혼잡_10시,평일혼잡_11시,평일혼잡_12시,평일혼잡_13시,평일혼잡_14시,평일혼잡_15시,평일혼잡_16시,평일혼잡_17시,평일혼잡_18시,평일혼잡_19시,평일혼잡_20시,평일혼잡_21시,평일혼잡_22시,평일혼잡_23시,주말혼잡_00시,주말혼잡_01시,주말혼잡_02시,주말혼잡_03시,주말혼잡_04시,주말혼잡_05시,주말혼잡_06시,주말혼잡_07시,주말혼잡_08시,주말혼잡_09시,주말혼잡_10시,주말혼잡_11시,주말혼잡_12시,주말혼잡_13시,주말혼잡_14시,주말혼잡_15시,주말혼잡_16시,주말혼잡_17시,주말혼잡_18시,주말혼잡_19시,주말혼잡_20시,주말혼잡_21시,주말혼잡_22시,주말혼잡_23시
구청사주변(구),노원구 상계동 739-2,1584204,NS,노상 주차장,1,시간제 주차장,,0900,2000,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,16500.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:37,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
평창동 460-3(구),종로구 평창동 460-3,1584680,NS,노상 주차장,1,시간제 주차장,02-2236-0052,1000,2200,1000,2200,1000,2200,1,유료,150.0,5.0,150.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:37,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
평창동(구),종로구 평창동 114-3,1584686,NS,노상 주차장,1,시간제 주차장,02-2236-0052,1000,2000,1000,2000,1000,2000,1,유료,150.0,5.0,150.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:38,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
노량진 청사 공영주차장(구),동작구 노량진동 47-2,1584694,NW,노외 주차장,1,시간제 주차장,02-820-1440,0000,2400,0000,2400,0000,2400,86,유료,250.0,5.0,250.0,5.0,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:39,,,,,5,18,0,23,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
곰달래로5길 노상(구),양천구 신월동 126-36,1584698,NS,노상 주차장,1,시간제 주차장,02-2698-1386,0900,1900,0900,1300,0000,0000,1,유료,150.0,5.0,300.0,10.0,9000.0,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:39,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신월1동저지복개1구역(구),양천구 신월동 228-1,1584702,NS,노상 주차장,1,시간제 주차장,02-2698-1386,0900,1900,0900,1300,0000,0000,1,유료,150.0,5.0,300.0,10.0,9000.0,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:40,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
구의2동 주택가 공영주차장(구),광진구 구의동 30-10,1584793,NW,노외 주차장,1,시간제 주차장,02-2049-4596,0000,2400,0000,2400,0000,2400,90,유료,75.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:41,,,,,2,17,0,19,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
대왕초 공영주차장(구),강남구 세곡동 517-0,1585128,NW,노외 주차장,1,시간제 주차장,02-3423-6403,0000,2400,0000,2400,0000,2400,101,유료,100.0,5.0,100.0,5.0,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:41,,,,,2,15,0,17,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
영동6교밑 공영주차장(시),강남구 대치동 512-1,1585237,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1700,0900,1700,1,유료,370.0,5.0,370.0,5.0,,180000.0,37.49429312,127.07117626,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),20.0,2026-06-28 00:22:22,Y,유료,N,야간 미개방,0900,1700,N,무료,180000,1168010600031,370.0,5.0,370.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 00:17:41,,,,,7,30,0,37,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
테헤란로69길 노상공영 주차장(구),강남구 삼성동 172-99,1586233,NS,노상 주차장,1,시간제 주차장,02-2176-0907,0900,1900,0000,0000,0000,0000,1,유료,400.0,5.0,400.0,5.0,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:42,,,,,8,30,0,38,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
배오개길 공영주차장(시),중구 예관동 22-1,1586294,NS,노상 주차장,1,시간제 주차장,02-2274-2009,0900,1900,0900,1500,0000,0000,1,유료,680.0,5.0,680.0,5.0,,,37.56513659,126.99833823,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),8.0,2026-06-28 00:22:54,Y,유료,N,야간 미개방,0000,0000,Y,유료,,1114013500212,680.0,5.0,680.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 00:17:42,,,,,15,30,0,45,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
15-가600구간(구),강동구 명일동 583-0,1587380,NS,노상 주차장,1,시간제 주차장,,0000,2400,0000,0000,0000,0000,1,유료,500.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:43,,,,,10,30,0,40,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
공항2임시(구),강서구 공항동 703-0,1588311,NW,노외 주차장,1,시간제 주차장,,0000,0000,0000,0000,0000,0000,75,무료,,,,,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:43,,,,,0,20,0,20,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
양평2동청사 공영(구),영등포구 양평동4가 72-1,1588333,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0000,2400,0000,2400,0000,2400,93,유료,250.0,5.0,250.0,5.0,,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:44,,,,,5,16,0,21,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신월4동 공영주차장(시),양천구 신월동 411-1,1588341,NW,노외 주차장,1,시간제 주차장,02-2290-6311,0000,2400,0000,2400,0000,2400,46,유료,120.0,5.0,120.0,5.0,,80000.0,37.525643,126.837692,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),4.0,2026-06-28 00:22:54,Y,유료,N,야간 미개방,0000,2400,N,무료,80000,,120.0,5.0,120.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 00:17:44,,,,,2,27,0,29,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
법마을공영주차장(구),양천구 신정동 1018-3,1588346,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,18,유료,50.0,5.0,50.0,5.0,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:45,,,,,1,30,0,31,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
서서울주차장(구),양천구 신월동 267-8,1588347,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,70,유료,50.0,5.0,50.0,5.0,9000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:46,,,,,1,21,0,22,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
벚꽃길주차장(구),양천구 신정동 884-8,1588350,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,33,유료,50.0,5.0,50.0,5.0,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:46,,,,,1,29,0,30,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
마을마당주차장(구),양천구 신월동 129-6,1588356,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,114,유료,50.0,5.0,50.0,5.0,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:47,,,,,1,15,0,16,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신정7동 한사랑교회 주차장(구),양천구 신정동 324-11,1588358,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0900,1900,0000,0000,0000,0000,125,유료,150.0,5.0,150.0,5.0,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:48,,,,,3,14,0,17,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
당곡주차장(구),양천구 신월동 482-11,1588359,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,45,유료,50.0,5.0,50.0,5.0,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:49,,,,,1,27,0,28,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신우주차장(구),양천구 신월동 166-23,1588362,NW,노외 주차장,1,시간제 주차장,02-2644-1391,0000,2400,0000,2400,0000,2400,107,유료,50.0,5.0,50.0,5.0,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:49,,,,,1,15,0,16,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신곡주차장(구),양천구 신월동 549-18,1588363,NW,노외 주차장,1,시간제 주차장,02-2644-1394,0000,2400,0000,2400,0000,2400,18,유료,100.0,5.0,100.0,5.0,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:50,,,,,2,30,0,32,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
곰달래주차장(구),양천구 신월동 226-9,1588364,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,106,유료,50.0,5.0,50.0,5.0,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:51,,,,,1,15,0,16,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
다락골주차장(구),양천구 신정동 1158-1,1588367,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2644-1386,0000,2400,0000,2400,0000,2400,101,유료,50.0,5.0,50.0,5.0,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:51,,,,,1,15,0,16,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
문화회관 지하 주차장(구),양천구 신정동 322-0,1588368,NW,노외 주차장,1,시간제 주차장,,0900,1900,0900,1900,0000,0000,93,유료,150.0,5.0,,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:52,,,,,3,16,0,19,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신정교주차장(구),양천구 신정동 871-3,1588371,NW,노외 주차장,1,시간제 주차장,,0000,0000,0000,0000,0000,0000,294,무료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:53,,,,,0,10,0,10,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
거주자노외주차장(구),성동구 송정동 72-242,1588885,NW,노외 주차장,2,거주자 우선 주차장,,0000,0000,0000,0000,0000,0000,67,유료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:53,,,,,0,22,0,22,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
용답 어울림 공영주차장(구),성동구 용답동 53-5,1588888,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,16,유료,250.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:54,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
금남시장 공영주차장(구),성동구 금호동3가 294-0,1588889,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0000,2400,0000,2400,0000,2400,11,유료,200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:55,,,,,4,30,0,34,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
마천동1(건축물식)(구),송파구 마천동 215-0,1588964,NW,노외 주차장,1,시간제 주차장,02-431-0166,0000,2400,0000,2400,0000,2400,215,유료,50.0,5.0,50.0,5.0,,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:56,,,,,1,12,0,13,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
장지동공영(체비지)(구),송파구 문정동 2-6,1589043,NW,노외 주차장,1,시간제 주차장,02-407-1500,0600,2100,0600,2100,0600,2100,101,유료,100.0,5.0,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:56,,,,,2,15,0,17,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
송파파크데이 2단지입구앞(구),송파구 마천동 603-0,1589089,NW,노외 주차장,2,거주자 우선 주차장,,0000,0000,0000,0000,0000,0000,110,유료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:57,,,,,0,15,0,15,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
삼각지고가밑 공영주차장(시),용산구 문배동 12-1,1594991,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,37.53696177,126.9698216,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),9.0,2026-06-28 00:22:54,Y,유료,N,야간 미개방,0000,0000,Y,유료,0,1117012200001,250.0,5.0,250.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 00:17:57,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
압구정29길 노상공영 주차장(구),강남구 압구정동 453-0,1597176,NS,노상 주차장,1,시간제 주차장,02-2176-0907,0900,1900,0000,0000,0000,0000,1,유료,200.0,5.0,200.0,5.0,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:58,,,,,4,30,0,34,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
동서울호텔길 노상공영주차장(구),광진구 자양동 609-1,1629386,NS,노상 주차장,1,시간제 주차장,0,0900,1800,0900,1500,0000,0000,1,유료,250.0,5.0,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:58,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
동서울 호텔길(B) 공영주차장(구),광진구 구의동 625-3 ,1629874,NS,노상 주차장,3,시간제 + 거주자 주차장,,0900,1800,0900,1500,0900,1500,1,유료,250.0,5.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:17:59,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
국민대앞북악주차(구),성북구 정릉동 880-1 ,1671497,NS,노상 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,1,유료,150.0,5.0,300.0,10.0,10000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:18:00,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
비석거리(구),송파구 가락동 95-6,1676963,NS,노상 주차장,1,시간제 주차장,,1000,1900,0000,0000,0000,0000,1,유료,100.0,5.0,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:18:00,,,,,2,30,0,32,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
